"","species","temp","injurylevel","recov","replicate","Acq..Date.Time","TRT","metabolites","conc","fold_change","log_foldchange","group"
"7020","RP",-5,"2/2","D",4,"2022/11/24 16:42","2/2 D","Phosphoric_acid",10.84867422,0.815376505851542,-0.294461707081981,"Phosphorylated compounds"
"7021","RP",-5,"2/2","D",5,"2022/10/27 13:41","2/2 D","Phosphoric_acid",9.9863167,0.750562497504225,-0.413955888350651,"Phosphorylated compounds"
"7022","RP",-5,"2/2","D",6,"2022/11/25 22:56","2/2 D","Phosphoric_acid",9.029053751,0.678615483269267,-0.559333747978823,"Phosphorylated compounds"
"7023","RP",-5,"2/2","D",7,"2022/11/19 16:35","2/2 D","Phosphoric_acid",9.950231545,0.747850370012852,-0.419178450489261,"Phosphorylated compounds"
"7024","RP",-5,"2/2","D",8,"2022/11/24 05:04","2/2 D","Phosphoric_acid",13.62784461,1.02425642940816,0.034576948855468,"Phosphorylated compounds"
"7025","RP",-5,"2/2","R",1,"2022/10/13 06:34","2/2 R","Phosphoric_acid",20.7707083,1.5611075799929,0.642569960617772,"Phosphorylated compounds"
"7026","RP",-5,"2/2","R",2,"2022/10/19 19:11","2/2 R","Phosphoric_acid",14.17949964,1.06571832066558,0.0918261706685441,"Phosphorylated compounds"
"7027","RP",-5,"2/2","R",3,"2022/10/21 06:05","2/2 R","Phosphoric_acid",16.15519497,1.21420978811446,0.280017708351768,"Phosphorylated compounds"
"7028","RP",-5,"2/2","R",4,"2022/11/24 17:32","2/2 R","Phosphoric_acid",19.46249056,1.46278312226629,0.548715885932474,"Phosphorylated compounds"
"7029","RP",-5,"2/2","R",5,"2022/10/27 14:31","2/2 R","Phosphoric_acid",11.89791511,0.894236498633661,-0.161271663608495,"Phosphorylated compounds"
"7030","RP",-5,"2/2","R",6,"2022/11/25 23:46","2/2 R","Phosphoric_acid",28.87666049,2.17034358793728,1.11792345436308,"Phosphorylated compounds"
"7031","RP",-5,"2/2","R",7,"2022/11/19 17:25","2/2 R","Phosphoric_acid",20.29572489,1.5254082580915,0.609195415199129,"Phosphorylated compounds"
"7032","RP",-5,"2/2","R",8,"2022/11/24 05:54","2/2 R","Phosphoric_acid",14.05488445,1.05635235611197,0.079091139265282,"Phosphorylated compounds"
"7033","RP",-5,"F","D",1,"2022/10/14 08:24","F D","Phosphoric_acid",13.21192611,0.992996372522702,-0.0101396473784944,"Phosphorylated compounds"
"7034","RP",-5,"F","D",2,"2022/10/19 20:01","F D","Phosphoric_acid",11.50629197,0.864802458950256,-0.20955746969836,"Phosphorylated compounds"
"7035","RP",-5,"F","D",3,"2022/10/21 06:55","F D","Phosphoric_acid",9.750773733,0.732859301932521,-0.448391845897932,"Phosphorylated compounds"
"7036","RP",-5,"F","D",4,"2022/11/24 18:22","F D","Phosphoric_acid",16.80134778,1.26277404673075,0.336596514957698,"Phosphorylated compounds"
"7037","RP",-5,"F","D",5,"2022/10/27 15:21","F D","Phosphoric_acid",10.85764972,0.816051096283502,-0.293268606848768,"Phosphorylated compounds"
"7038","RP",-5,"F","D",6,"2022/11/26 15:32","F D","Phosphoric_acid",14.70270801,1.10504218678154,0.144101447896103,"Phosphorylated compounds"
"7039","RP",-5,"F","D",7,"2022/11/19 18:14","F D","Phosphoric_acid",11.44007351,0.859825539610367,-0.217884131202578,"Phosphorylated compounds"
"7040","RP",-5,"F","D",8,"2022/11/24 06:44","F D","Phosphoric_acid",15.69386127,1.17953636602533,0.238219898675397,"Phosphorylated compounds"
"7041","RP",-5,"F","R",1,"2022/10/14 09:14","F R","Phosphoric_acid",13.66046331,1.02670802128861,0.0380259614715105,"Phosphorylated compounds"
"7042","RP",-5,"F","R",2,"2022/10/19 20:51","F R","Phosphoric_acid",12.82441669,0.963871516300025,-0.0530872463062272,"Phosphorylated compounds"
"7043","RP",-5,"F","R",3,"2022/10/21 07:45","F R","Phosphoric_acid",13.37923627,1.00557125226264,0.00801531102562948,"Phosphorylated compounds"
"7044","RP",-5,"F","R",4,"2022/11/24 19:11","F R","Phosphoric_acid",18.12039127,1.36191215799965,0.445633653933572,"Phosphorylated compounds"
"7045","RP",-5,"F","R",5,"2022/10/27 16:10","F R","Phosphoric_acid",9.325291491,0.700880442880392,-0.512759726506014,"Phosphorylated compounds"
"7046","RP",-5,"F","R",6,"2022/11/18 09:00","F R","Phosphoric_acid",14.22271191,1.0689661156503,0.0962161228824875,"Phosphorylated compounds"
"7047","RP",-5,"F","R",7,"2022/11/19 19:04","F R","Phosphoric_acid",12.73137599,0.956878661751206,-0.0635921014073226,"Phosphorylated compounds"
"7048","RP",-5,"F","R",8,"2022/11/24 07:33","F R","Phosphoric_acid",14.03578889,1.05491715115749,0.0771297000626629,"Phosphorylated compounds"
"7049","RP",20,"C","D",1,"2022/10/12 21:26","C D","Glycerol",0.182048611,0.699335762137348,-0.515942812294886,"Polyols"
"7050","RP",20,"C","D",2,"2022/10/19 10:03","C D","Glycerol",0.335403313,1.288444499696,0.365630393823181,"Polyols"
"7051","RP",20,"C","D",3,"2022/10/20 20:57","C D","Glycerol",0.335170839,1.28755145590361,0.364630089533576,"Polyols"
"7052","RP",20,"C","D",4,"2022/11/24 08:23","C D","Glycerol",0.2603164615,1,0,"Polyols"
"7053","RP",20,"C","D",5,"2022/10/27 05:22","C D","Glycerol",0.188643083,0.724668282263048,-0.46460734396639,"Polyols"
"7054","RP",20,"C","D",6,"2022/11/17 22:12","C D","Glycerol",0.2603164615,1,0,"Polyols"
"7055","RP",20,"C","D",7,"2022/11/19 08:16","C D","Glycerol",0.2603164615,1,0,"Polyols"
"7056","RP",20,"C","D",8,"2022/11/23 20:45","C D","Glycerol",0.2603164615,1,0,"Polyols"
"7057","RP",34,"1/2","D",1,"2022/10/12 23:05","1/2 D","Glycerol",6.682969629,25.6724818341924,4.6821508671079,"Polyols"
"7058","RP",34,"1/2","D",2,"2022/10/19 11:43","1/2 D","Glycerol",9.991874847,38.3835689430651,5.26241695590161,"Polyols"
"7059","RP",34,"1/2","D",3,"2022/10/20 22:37","1/2 D","Glycerol",7.805966604,29.9864501807543,4.90623883984353,"Polyols"
"7060","RP",34,"1/2","D",4,"2022/11/26 20:31","1/2 D","Glycerol",5.557788873,21.3501245406257,4.41617258035931,"Polyols"
"7061","RP",34,"1/2","D",5,"2022/10/27 07:02","1/2 D","Glycerol",5.556444366,21.3449596463572,4.41582352999316,"Polyols"
"7062","RP",34,"1/2","D",6,"2022/11/17 23:52","1/2 D","Glycerol",5.39391311,20.7205993770778,4.37299383081873,"Polyols"
"7063","RP",34,"1/2","D",7,"2022/11/19 09:56","1/2 D","Glycerol",6.189667193,23.7774713029433,4.57152338975715,"Polyols"
"7064","RP",34,"1/2","D",8,"2022/11/23 22:25","1/2 D","Glycerol",4.682597122,17.988094548527,4.16897046708079,"Polyols"
"7065","RP",34,"1/2","R",1,"2022/10/12 23:55","1/2 R","Glycerol",0.291099464,1.11825223162078,0.161245637434862,"Polyols"
"7066","RP",34,"1/2","R",2,"2022/10/19 12:32","1/2 R","Glycerol",0.478005475,1.83624758974376,0.876760597103133,"Polyols"
"7067","RP",34,"1/2","R",3,"2022/10/20 23:26","1/2 R","Glycerol",0.350221447,1.34536803774125,0.428000889207326,"Polyols"
"7068","RP",34,"1/2","R",4,"2022/11/24 10:53","1/2 R","Glycerol",0.3742781915,1.43778149619631,0.523844441906336,"Polyols"
"7069","RP",34,"1/2","R",5,"2022/10/27 07:52","1/2 R","Glycerol",0.37778638,1.45125812567946,0.537304144847704,"Polyols"
"7070","RP",34,"1/2","R",6,"2022/11/25 22:06","1/2 R","Glycerol",0.3742781915,1.43778149619631,0.523844441906336,"Polyols"
"7071","RP",34,"1/2","R",7,"2022/11/19 10:46","1/2 R","Glycerol",0.3742781915,1.43778149619631,0.523844441906336,"Polyols"
"7072","RP",34,"1/2","R",8,"2022/11/23 23:15","1/2 R","Glycerol",0.3742781915,1.43778149619631,0.523844441906336,"Polyols"
"7073","RP",-5,"1/2","D",1,"2022/10/13 00:45","1/2 D","Glycerol",0.304809384,1.17091858979498,0.227640773378048,"Polyols"
"7074","RP",-5,"1/2","D",2,"2022/10/19 13:22","1/2 D","Glycerol",0.554939163,2.13178667150867,1.09206307442203,"Polyols"
"7075","RP",-5,"1/2","D",3,"2022/10/21 00:16","1/2 D","Glycerol",0.402529545,1.54630845348979,0.628828132932216,"Polyols"
"7076","RP",-5,"1/2","D",4,"2022/11/26 23:52","1/2 D","Glycerol",0.39198186525,1.50578977215392,0.590520365068307,"Polyols"
"7077","RP",-5,"1/2","D",5,"2022/10/27 08:42","1/2 D","Glycerol",0.305649369,1.17414537382224,0.231611043122824,"Polyols"
"7078","RP",-5,"1/2","D",6,"2022/11/18 01:31","1/2 D","Glycerol",0.39198186525,1.50578977215392,0.590520365068307,"Polyols"
"7079","RP",-5,"1/2","D",7,"2022/11/19 11:36","1/2 D","Glycerol",0.39198186525,1.50578977215392,0.590520365068307,"Polyols"
"7080","RP",-5,"1/2","D",8,"2022/11/24 00:05","1/2 D","Glycerol",0.39198186525,1.50578977215392,0.590520365068307,"Polyols"
"7081","RP",-5,"1/2","R",1,"2022/10/13 01:35","1/2 R","Glycerol",0.419813697,1.61270514580961,0.689482691709387,"Polyols"
"7082","RP",-5,"1/2","R",2,"2022/10/19 14:12","1/2 R","Glycerol",0.484368123,1.86068956303787,0.895837376608991,"Polyols"
"7083","RP",-5,"1/2","R",3,"2022/10/21 01:06","1/2 R","Glycerol",0.442661032,1.70047268409109,0.765935831189628,"Polyols"
"7084","RP",-5,"1/2","R",4,"2022/11/27 00:42","1/2 R","Glycerol",0.42748900975,1.64218969206448,0.715620784846656,"Polyols"
"7085","RP",-5,"1/2","R",5,"2022/10/27 09:32","1/2 R","Glycerol",0.363113187,1.39489137531934,0.480152779122716,"Polyols"
"7086","RP",-5,"1/2","R",6,"2022/11/18 02:21","1/2 R","Glycerol",0.42748900975,1.64218969206448,0.715620784846656,"Polyols"
"7087","RP",-5,"1/2","R",7,"2022/11/19 12:25","1/2 R","Glycerol",0.42748900975,1.64218969206448,0.715620784846656,"Polyols"
"7088","RP",-5,"1/2","R",8,"2022/11/24 00:55","1/2 R","Glycerol",0.42748900975,1.64218969206448,0.715620784846656,"Polyols"
"7089","RP",34,"2/2","D",1,"2022/10/13 02:25","2/2 D","Glycerol",10.31206646,39.6135780295247,5.30792311100795,"Polyols"
"7090","RP",34,"2/2","D",2,"2022/10/19 15:02","2/2 D","Glycerol",9.386081227,36.0564259859533,5.17218449476682,"Polyols"
"7091","RP",34,"2/2","D",3,"2022/10/21 01:56","2/2 D","Glycerol",10.03408932,38.5457349188806,5.26849932981902,"Polyols"
"7092","RP",34,"2/2","D",4,"2022/11/27 01:32","2/2 D","Glycerol",9.224703775,35.436498029534,5.14716413317479,"Polyols"
"7093","RP",34,"2/2","D",5,"2022/10/27 10:21","2/2 D","Glycerol",13.10464957,50.3412250400461,5.65366841940563,"Polyols"
"7094","RP",34,"2/2","D",6,"2022/11/18 03:11","2/2 D","Glycerol",8.942932793,34.3540809577269,5.10240958338532,"Polyols"
"7095","RP",34,"2/2","D",7,"2022/11/19 13:15","2/2 D","Glycerol",9.352058356,35.9257278702676,5.16694548147082,"Polyols"
"7096","RP",34,"2/2","D",8,"2022/11/24 01:44","2/2 D","Glycerol",8.824597948,33.8995002357928,5.08319209943901,"Polyols"
"7097","RP",34,"2/2","R",1,"2022/10/13 03:15","2/2 R","Glycerol",0.273020723,1.04880314301599,0.0687439140960112,"Polyols"
"7098","RP",34,"2/2","R",2,"2022/10/19 15:52","2/2 R","Glycerol",0.425745855,1.63549340117317,0.709725938501128,"Polyols"
"7099","RP",34,"2/2","R",3,"2022/10/21 02:46","2/2 R","Glycerol",0.662282417,2.54414343673767,1.34718001088822,"Polyols"
"7100","RP",34,"2/2","R",4,"2022/11/24 14:12","2/2 R","Glycerol",0.362001155,1.3906195286847,0.475727754774058,"Polyols"
"7101","RP",34,"2/2","R",5,"2022/10/27 11:11","2/2 R","Glycerol",0.254027354,0.975840530930081,-0.0352826889369313,"Polyols"
"7102","RP",34,"2/2","R",6,"2022/11/18 04:01","2/2 R","Glycerol",0.068957301,0.26489796535591,-1.91649133227538,"Polyols"
"7103","RP",34,"2/2","R",7,"2022/11/19 14:05","2/2 R","Glycerol",0.205519769,0.789499702845339,-0.340989371808357,"Polyols"
"7104","RP",34,"2/2","R",8,"2022/11/24 02:34","2/2 R","Glycerol",0.321650653428571,1.23561395839184,0.305228073900247,"Polyols"
"7105","RP",34,"F","D",1,"2022/10/13 04:04","F D","Glycerol",1.176624742,4.51997824194456,2.17631582788068,"Polyols"
"7106","RP",34,"F","D",2,"2022/10/19 16:42","F D","Glycerol",1.361299797,5.22940343133083,2.38664637367088,"Polyols"
"7107","RP",34,"F","D",3,"2022/10/21 03:36","F D","Glycerol",1.46663286,5.6340380917478,2.49416931781115,"Polyols"
"7108","RP",34,"F","D",4,"2022/11/24 15:02","F D","Glycerol",1.01528816683333,3.9002073129875,1.96355081153127,"Polyols"
"7109","RP",34,"F","D",5,"2022/10/27 12:01","F D","Glycerol",1.238984708,4.75953268902282,2.25081993060769,"Polyols"
"7110","RP",34,"F","D",6,"2022/11/18 04:51","F D","Glycerol",0.75138471,2.88642794877572,1.52928521313668,"Polyols"
"7111","RP",34,"F","D",7,"2022/11/26 14:42","F D","Glycerol",0.096802184,0.37186347510336,-1.42715504329405,"Polyols"
"7112","RP",34,"F","D",8,"2022/11/24 03:24","F D","Glycerol",1.01528816683333,3.9002073129875,1.96355081153127,"Polyols"
"7113","RP",34,"F","R",1,"2022/10/13 04:54","F R","Glycerol",0.417652869,1.60440437225289,0.682037802840079,"Polyols"
"7114","RP",34,"F","R",2,"2022/10/19 17:32","F R","Glycerol",0.326832288,1.25551909440041,0.328283969817942,"Polyols"
"7115","RP",34,"F","R",3,"2022/10/21 04:26","F R","Glycerol",0.369521748,1.41950972239994,0.505392730295236,"Polyols"
"7116","RP",34,"F","R",4,"2022/11/24 15:52","F R","Glycerol",0.34612626675,1.32963649227385,0.411031882964009,"Polyols"
"7117","RP",34,"F","R",5,"2022/10/27 12:51","F R","Glycerol",0.270498162,1.03911278004215,0.055352245558286,"Polyols"
"7118","RP",34,"F","R",6,"2022/11/18 05:41","F R","Glycerol",0.34612626675,1.32963649227385,0.411031882964009,"Polyols"
"7119","RP",34,"F","R",7,"2022/11/19 15:45","F R","Glycerol",0.34612626675,1.32963649227385,0.411031882964009,"Polyols"
"7120","RP",34,"F","R",8,"2022/11/24 04:14","F R","Glycerol",0.34612626675,1.32963649227385,0.411031882964009,"Polyols"
"7121","RP",-5,"2/2","D",1,"2022/10/13 05:44","2/2 D","Glycerol",0.537796827,2.06593476225475,1.04679469773755,"Polyols"
"7122","RP",-5,"2/2","D",2,"2022/10/19 18:21","2/2 D","Glycerol",0.624072627,2.39736136318064,1.261447388159,"Polyols"
"7123","RP",-5,"2/2","D",3,"2022/10/21 05:15","2/2 D","Glycerol",0.511985672,1.96678177419064,0.975836891140289,"Polyols"
"7124","RP",-5,"2/2","D",4,"2022/11/24 16:42","2/2 D","Glycerol",0.50166505325,1.92713534272592,0.946457895672473,"Polyols"
"7125","RP",-5,"2/2","D",5,"2022/10/27 13:41","2/2 D","Glycerol",0.332805087,1.27846347127763,0.354410939962055,"Polyols"
"7126","RP",-5,"2/2","D",6,"2022/11/25 22:56","2/2 D","Glycerol",0.50166505325,1.92713534272592,0.946457895672473,"Polyols"
"7127","RP",-5,"2/2","D",7,"2022/11/19 16:35","2/2 D","Glycerol",0.50166505325,1.92713534272592,0.946457895672473,"Polyols"
"7128","RP",-5,"2/2","D",8,"2022/11/24 05:04","2/2 D","Glycerol",0.50166505325,1.92713534272592,0.946457895672473,"Polyols"
"7129","RP",-5,"2/2","R",1,"2022/10/13 06:34","2/2 R","Glycerol",1.304767817,5.01223706515387,2.32545465181731,"Polyols"
"7130","RP",-5,"2/2","R",2,"2022/10/19 19:11","2/2 R","Glycerol",0.43791148,1.68222738384142,0.750372725431767,"Polyols"
"7131","RP",-5,"2/2","R",3,"2022/10/21 06:05","2/2 R","Glycerol",0.624722697,2.39985859288426,1.26294940026926,"Polyols"
"7132","RP",-5,"2/2","R",4,"2022/11/24 17:32","2/2 R","Glycerol",0.6662883795,2.55953225416749,1.35588018669042,"Polyols"
"7133","RP",-5,"2/2","R",5,"2022/10/27 14:31","2/2 R","Glycerol",0.297751524,1.14380597479042,0.19384234674231,"Polyols"
"7134","RP",-5,"2/2","R",6,"2022/11/25 23:46","2/2 R","Glycerol",0.6662883795,2.55953225416749,1.35588018669042,"Polyols"
"7135","RP",-5,"2/2","R",7,"2022/11/19 17:25","2/2 R","Glycerol",0.6662883795,2.55953225416749,1.35588018669042,"Polyols"
"7136","RP",-5,"2/2","R",8,"2022/11/24 05:54","2/2 R","Glycerol",0.6662883795,2.55953225416749,1.35588018669042,"Polyols"
"7137","RP",-5,"F","D",1,"2022/10/14 08:24","F D","Glycerol",0.291945841,1.1215035703764,0.165434213340925,"Polyols"
"7138","RP",-5,"F","D",2,"2022/10/19 20:01","F D","Glycerol",0.503805546,1.93535799886401,0.952600458056385,"Polyols"
"7139","RP",-5,"F","D",3,"2022/10/21 06:55","F D","Glycerol",0.565142648,2.17098313623167,1.11834851942637,"Polyols"
"7140","RP",-5,"F","D",4,"2022/11/24 18:22","F D","Glycerol",0.45607579625,1.75200520789962,0.809007063409282,"Polyols"
"7141","RP",-5,"F","D",5,"2022/10/27 15:21","F D","Glycerol",0.46340915,1.78017612612639,0.832019984853965,"Polyols"
"7142","RP",-5,"F","D",6,"2022/11/26 15:32","F D","Glycerol",0.45607579625,1.75200520789962,0.809007063409282,"Polyols"
"7143","RP",-5,"F","D",7,"2022/11/19 18:14","F D","Glycerol",0.45607579625,1.75200520789962,0.809007063409282,"Polyols"
"7144","RP",-5,"F","D",8,"2022/11/24 06:44","F D","Glycerol",0.45607579625,1.75200520789962,0.809007063409282,"Polyols"
"7145","RP",-5,"F","R",1,"2022/10/14 09:14","F R","Glycerol",0.389980839,1.4981028735288,0.583136695915457,"Polyols"
"7146","RP",-5,"F","R",2,"2022/10/19 20:51","F R","Glycerol",0.514718057,1.97727817147668,0.983515849508791,"Polyols"
"7147","RP",-5,"F","R",3,"2022/10/21 07:45","F R","Glycerol",0.722551185,2.77566459238307,1.47283324509888,"Polyols"
"7148","RP",-5,"F","R",4,"2022/11/24 19:11","F R","Glycerol",0.5052577535,1.94093662225045,0.956753010242316,"Polyols"
"7149","RP",-5,"F","R",5,"2022/10/27 16:10","F R","Glycerol",0.393780933,1.51270085161326,0.597126711569605,"Polyols"
"7150","RP",-5,"F","R",6,"2022/11/18 09:00","F R","Glycerol",0.5052577535,1.94093662225045,0.956753010242316,"Polyols"
"7151","RP",-5,"F","R",7,"2022/11/19 19:04","F R","Glycerol",0.5052577535,1.94093662225045,0.956753010242316,"Polyols"
"7152","RP",-5,"F","R",8,"2022/11/24 07:33","F R","Glycerol",0.5052577535,1.94093662225045,0.956753010242316,"Polyols"
"7153","RP",20,"C","D",1,"2022/10/12 21:26","C D","Isoleucine",0.552662726,0.707350677661063,-0.499502468970616,"Amino acids"
"7154","RP",20,"C","D",2,"2022/10/19 10:03","C D","Isoleucine",0.993395545,1.27144274235211,0.346466493734941,"Amino acids"
"7155","RP",20,"C","D",3,"2022/10/20 20:57","C D","Isoleucine",0.898197992,1.14959979825925,0.201131713732514,"Amino acids"
"7156","RP",20,"C","D",4,"2022/11/24 08:23","C D","Isoleucine",0.693363111,0.887432503329404,-0.172290700244679,"Amino acids"
"7157","RP",20,"C","D",5,"2022/10/27 05:22","C D","Isoleucine",0.718177589,0.919192448415886,-0.121561149250708,"Amino acids"
"7158","RP",20,"C","D",6,"2022/11/17 22:12","C D","Isoleucine",0.66673592,0.85335247456687,-0.228786329574412,"Amino acids"
"7159","RP",20,"C","D",7,"2022/11/19 08:16","C D","Isoleucine",1.027687104,1.3153323631924,0.395427391261734,"Amino acids"
"7160","RP",20,"C","D",8,"2022/11/23 20:45","C D","Isoleucine",0.700289057,0.896296992223023,-0.157951239600184,"Amino acids"
"7161","RP",34,"1/2","D",1,"2022/10/12 23:05","1/2 D","Isoleucine",0.716929747,0.917595340735579,-0.124070029072792,"Amino acids"
"7162","RP",34,"1/2","D",2,"2022/10/19 11:43","1/2 D","Isoleucine",1.119095745,1.43232589489555,0.518359784122713,"Amino acids"
"7163","RP",34,"1/2","D",3,"2022/10/20 22:37","1/2 D","Isoleucine",0.801444037,1.02576482185152,0.0367000006912809,"Amino acids"
"7164","RP",34,"1/2","D",4,"2022/11/26 20:31","1/2 D","Isoleucine",0.984256198,1.25974533091164,0.333132109149022,"Amino acids"
"7165","RP",34,"1/2","D",5,"2022/10/27 07:02","1/2 D","Isoleucine",0.701718621,0.898126685119952,-0.155009136442602,"Amino acids"
"7166","RP",34,"1/2","D",6,"2022/11/17 23:52","1/2 D","Isoleucine",0.837294711,1.07164994736387,0.0998337288600076,"Amino acids"
"7167","RP",34,"1/2","D",7,"2022/11/19 09:56","1/2 D","Isoleucine",1.025926737,1.31307927693961,0.392954021329773,"Amino acids"
"7168","RP",34,"1/2","D",8,"2022/11/23 22:25","1/2 D","Isoleucine",0.74299544,0.950956710590754,-0.0725484266064881,"Amino acids"
"7169","RP",34,"1/2","R",1,"2022/10/12 23:55","1/2 R","Isoleucine",0.98407234,1.25951001183769,0.332862590092139,"Amino acids"
"7170","RP",34,"1/2","R",2,"2022/10/19 12:32","1/2 R","Isoleucine",1.652523819,2.1150582230883,1.08069737824102,"Amino acids"
"7171","RP",34,"1/2","R",3,"2022/10/20 23:26","1/2 R","Isoleucine",1.58045623,2.02281922176193,1.01636739279716,"Amino acids"
"7172","RP",34,"1/2","R",4,"2022/11/24 10:53","1/2 R","Isoleucine",1.170701661,1.49837608778284,0.583399781260347,"Amino acids"
"7173","RP",34,"1/2","R",5,"2022/10/27 07:52","1/2 R","Isoleucine",1.321892111,1.69188410312778,0.758630744835197,"Amino acids"
"7174","RP",34,"1/2","R",6,"2022/11/25 22:06","1/2 R","Isoleucine",0.711418052,0.910540945695174,-0.135204200339659,"Amino acids"
"7175","RP",34,"1/2","R",7,"2022/11/19 10:46","1/2 R","Isoleucine",0.95641007,1.22410518985564,0.291727537084898,"Amino acids"
"7176","RP",34,"1/2","R",8,"2022/11/23 23:15","1/2 R","Isoleucine",1.314858163,1.68288138293269,0.750933492600376,"Amino acids"
"7177","RP",-5,"1/2","D",1,"2022/10/13 00:45","1/2 D","Isoleucine",0.762429446,0.975830212397658,-0.0352979440670373,"Amino acids"
